AOI1_Z0,AOI1_Z1,AOI1_Z2,AOI1_Z3,AOI1_Z4,AOI1_Z5,AOI1_Z6,AOI1_Z7,AOI1_Z8,AOI1_Z9,AOI1_Z10,AOI1_Z11,AOI1_Z12,AOI1_Z13,AOI1_Z14,AOI1_Z15,AOI1_Z16,AOI2_Z0,AOI2_Z1,AOI2_Z2,AOI2_Z3,AOI2_Z4,AOI2_Z5,AOI2_Z6,AOI2_Z7,AOI2_Z8,AOI2_Z9,AOI2_Z10,AOI2_Z11,AOI2_Z12,AOI2_Z13,AOI2_Z14,AOI2_Z15,AOI2_Z16,AOI3_Z0,AOI3_Z1,AOI3_Z2,AOI3_Z3,AOI3_Z4,AOI3_Z5,AOI3_Z6,AOI3_Z7,AOI3_Z8,AOI3_Z9,AOI3_Z10,AOI3_Z11,AOI3_Z12,AOI3_Z13,AOI3_Z14,AOI3_Z15,AOI3_Z16,AOI4_Z0,AOI4_Z1,AOI4_Z2,AOI4_Z3,AOI4_Z4,AOI4_Z5,AOI4_Z6,AOI4_Z7,AOI4_Z8,AOI4_Z9,AOI4_Z10,AOI4_Z11,AOI4_Z12,AOI4_Z13,AOI4_Z14,AOI4_Z15,AOI4_Z16,AOI5_Z0,AOI5_Z1,AOI5_Z2,AOI5_Z3,AOI5_Z4,AOI5_Z5,AOI5_Z6,AOI5_Z7,AOI5_Z8,AOI5_Z9,AOI5_Z10,AOI5_Z11,AOI5_Z12,AOI5_Z13,AOI5_Z14,AOI5_Z15,AOI5_Z16
2.492212581509857117e+01,2.893760221243886832e+01,3.218447272325776254e+01,1.189302329539438219e+01,4.065601741399765245e+01,9.158125768214085838e+01,4.995722577849394952e+01,1.438886010540181246e+02,2.142540222108023045e+02,2.097368383001521011e+02,1.267068493399175537e+02,1.620496248341424348e+02,9.167284757577199628e+00,7.518824633833417259e+00,1.495130691249030974e+01,1.319000918354216090e+01,1.207609599003514056e+01
1.653961364618785623e+01,1.783007973553732839e+01,2.016067434401705682e+01,9.984960483280342913e+00,1.107261028228511712e+01,6.226975871647464800e+01,1.786170391894144949e+00,7.460201383163497724e+01,1.578355044749919784e+02,1.653134823765872738e+02,1.056142293011801172e+02,1.679204594808405488e+02,5.489827800142644776e+01,6.238566077704389201e+00,1.277604800967693954e+01,1.146563056493777388e+01,9.937524877503042475e+00
7.842972580658560844e+00,8.060947296116699690e+00,8.520502082669029420e+00,3.410649934229216029e+00,3.248192033768484865e+00,3.554037583843832060e+00,6.946167991033114220e-01,4.601229771650799449e+01,6.258735687856745500e+01,4.330146580227789421e-01,6.757664897286489447e-01,3.326557862762439033e+00,3.292655016103865684e+00,3.131059478977946675e+00,6.412359732153305458e+00,5.677451609920256992e+00,5.283777526813202563e+00
4.734408442294581576e+00,5.026670631987533611e+00,5.132124736401012299e+00,2.086848589115241293e+00,2.129348831429663136e+00,2.320303543014497816e+00,3.959119172995492208e-01,4.027772236680438045e-01,3.535808813271332229e-01,3.840789858159436854e-01,3.854615515598027731e-01,2.036761370029037899e+00,1.893638506921136999e+00,1.852891236955265919e+00,4.049992349257091284e+00,3.928504605280775497e+00,3.799916888229053491e+00
5.485794906201340027e+00,5.980176213272875962e+00,6.335199498346144154e+00,2.710949849979548798e+00,2.793830703896903245e+00,3.058935275697893807e+00,5.269676842135964101e-01,5.065479994034061129e-01,4.837847491941487732e+01,5.635390447354078347e-01,5.892335096858141164e-01,2.997491955025415322e+00,2.555482688120271018e+00,2.250639792713930998e+00,5.101791286817793036e+00,5.026154981014901324e+00,4.688112837473392247e+00
